Curacao,2022-02-01,227
Curacao,2022-02-02,246
Curacao,2022-02-03,257
Curacao,2022-02-04,243
Curacao,2022-02-05,241
Curacao,2022-02-06,225
Curacao,2022-02-07,214
Curacao,2022-02-08,206
Curacao,2022-02-09,192
Curacao,2022-02-10,177
Curacao,2022-02-11,172
Curacao,2022-02-12,152
Curacao,2022-02-13,159
Curacao,2022-02-14,146
Curacao,2022-02-15,139
Curacao,2022-02-16,131
Curacao,2022-02-17,134
Curacao,2022-02-18,122
Curacao,2022-02-19,141
Curacao,2022-02-20,139
Cyprus,2022-01-01,3393
Cyprus,2022-01-02,3393
Cyprus,2022-01-03,3393
Cyprus,2022-01-04,3393
Cyprus,2022-01-05,3393
Cyprus,2022-01-06,3393
Cyprus,2022-01-07,3393
Cyprus,2022-01-08,3393
Cyprus,2022-01-09,3483
Cyprus,2022-01-10,3573
Cyprus,2022-01-11,4140
Cyprus,2022-01-12,4707
Cyprus,2022-01-13,5205
Cyprus,2022-01-14,5465
Cyprus,2022-01-15,5725
Cyprus,2022-01-16,5803
Cyprus,2022-01-17,5881
Cyprus,2022-01-18,5482
Cyprus,2022-01-19,5082
Cyprus,2022-01-20,4751
Cyprus,2022-01-21,4660
Cyprus,2022-01-22,4569
Cyprus,2022-01-23,4220
Cyprus,2022-01-24,3871
Cyprus,2022-01-25,3793
Cyprus,2022-01-26,3716
Cyprus,2022-01-27,3434
Cyprus,2022-01-28,3177
Cyprus,2022-01-29,2920
Cyprus,2022-01-30,3013
Cyprus,2022-01-31,3106
Cyprus,2022-02-01,5071
Cyprus,2022-02-02,7036
Cyprus,2022-02-03,7005
Cyprus,2022-02-04,6937
Cyprus,2022-02-05,6868
Cyprus,2022-02-06,6799
Cyprus,2022-02-07,6797
Cyprus,2022-02-08,4653
Cyprus,2022-02-09,2585
Cyprus,2022-02-10,2526
Cyprus,2022-02-11,2479
Cyprus,2022-02-12,2432
Cyprus,2022-02-13,2385
Cyprus,2022-02-14,2239
Cyprus,2022-02-15,2073
Cyprus,2022-02-16,1913
Cyprus,2022-02-17,1823
Czechia,2022-01-01,38358
Czechia,2022-01-02,40352
Czechia,2022-01-03,41646
Czechia,2022-01-04,44172
Czechia,2022-01-05,47869
Czechia,2022-01-06,54814
Czechia,2022-01-07,69216
Czechia,2022-01-08,74123
Czechia,2022-01-09,74795
Czechia,2022-01-10,75852
Czechia,2022-01-11,75663
Czechia,2022-01-12,74635
Czechia,2022-01-13,72264
Czechia,2022-01-14,69538
Czechia,2022-01-15,68118
Czechia,2022-01-16,67101
Czechia,2022-01-17,63456
Czechia,2022-01-18,59149
Czechia,2022-01-19,54183
Czechia,2022-01-20,49821
Czechia,2022-01-21,45407
Czechia,2022-01-22,43472
Czechia,2022-01-23,42568
Czechia,2022-01-24,40301
Czechia,2022-01-25,37382
Czechia,2022-01-26,35548
Czechia,2022-01-27,33415
Czechia,2022-01-28,32630
Czechia,2022-01-29,32789
Czechia,2022-01-30,32546
Czechia,2022-01-31,31417
Czechia,2022-02-01,29802
Czechia,2022-02-02,27895
Czechia,2022-02-03,25976
Czechia,2022-02-04,23112
Czechia,2022-02-05,22200
Czechia,2022-02-06,21840
Czechia,2022-02-07,19877
Czechia,2022-02-08,18445
Czechia,2022-02-09,16993
Czechia,2022-02-10,15502
Czechia,2022-02-11,13693
Czechia,2022-02-12,13292
Czechia,2022-02-13,13236
Czechia,2022-02-14,12393
Czechia,2022-02-15,11538
Czechia,2022-02-16,10748
Czechia,2022-02-17,10047
Czechia,2022-02-18,9114
Czechia,2022-02-19,9034
Czechia,2022-02-20,8889
Democratic Republic of Congo,2022-01-01,7108
Democratic Republic of Congo,2022-01-02,7036
Democratic Republic of Congo,2022-01-03,6963
Democratic Republic of Congo,2022-01-04,6891
Democratic Republic of Congo,2022-01-05,989
Democratic Republic of Congo,2022-01-06,1670
Democratic Republic of Congo,2022-01-07,2352
Democratic Republic of Congo,2022-01-08,3034
Democratic Republic of Congo,2022-01-09,3715
Democratic Republic of Congo,2022-01-10,4397
Democratic Republic of Congo,2022-01-11,5079
Democratic Republic of Congo,2022-01-12,5760
Democratic Republic of Congo,2022-01-13,5760
Democratic Republic of Congo,2022-01-14,5082
Democratic Republic of Congo,2022-01-15,4403
Democratic Republic of Congo,2022-01-16,3724
Democratic Republic of Congo,2022-01-17,3045
Democratic Republic of Congo,2022-01-18,2367
Democratic Republic of Congo,2022-01-19,1688
Democratic Republic of Congo,2022-01-20,1009
Democratic Republic of Congo,2022-01-21,2161
Democratic Republic of Congo,2022-01-22,3313
Democratic Republic of Congo,2022-01-23,4465
Democratic Republic of Congo,2022-01-24,5616
Democratic Republic of Congo,2022-01-25,6768
Democratic Republic of Congo,2022-01-26,7920
Democratic Republic of Congo,2022-01-27,9072
Democratic Republic of Congo,2022-01-28,8568
Democratic Republic of Congo,2022-01-29,8065
Democratic Republic of Congo,2022-01-30,7551
Democratic Republic of Congo,2022-01-31,7037
Democratic Republic of Congo,2022-02-01,6523
Democratic Republic of Congo,2022-02-02,6010
Democratic Republic of Congo,2022-02-03,5496
Democratic Republic of Congo,2022-02-04,5486
Democratic Republic of Congo,2022-02-05,5476
Democratic Republic of Congo,2022-02-06,5476
Democratic Republic of Congo,2022-02-07,5476
Democratic Republic of Congo,2022-02-08,5476
Democratic Republic of Congo,2022-02-09,5476
Democratic Republic of Congo,2022-02-17,
Denmark,2022-01-01,56843
Denmark,2022-01-02,58558
Denmark,2022-01-03,53531
Denmark,2022-01-04,48966
Denmark,2022-01-05,44824
Denmark,2022-01-06,45413
Denmark,2022-01-07,53302
Denmark,2022-01-08,57523
Denmark,2022-01-09,56053
Denmark,2022-01-10,51896
Denmark,2022-01-11,47535
Denmark,2022-01-12,44741
Denmark,2022-01-13,42859
Denmark,2022-01-14,40401
Denmark,2022-01-15,38582
Denmark,2022-01-16,37518
Denmark,2022-01-17,36536
Denmark,2022-01-18,35597
Denmark,2022-01-19,33752
Denmark,2022-01-20,30899
Denmark,2022-01-21,28386
Denmark,2022-01-22,26714
Denmark,2022-01-23,24991
Denmark,2022-01-24,22202
Denmark,2022-01-25,19966
Denmark,2022-01-26,17878
Denmark,2022-01-27,16189
Denmark,2022-01-28,14386
Denmark,2022-01-29,13473
Denmark,2022-01-30,12415
Denmark,2022-01-31,10991
Denmark,2022-02-01,9680
Denmark,2022-02-02,8631
Denmark,2022-02-03,7706
Denmark,2022-02-04,6694
Denmark,2022-02-05,6230
Denmark,2022-02-06,5876
Denmark,2022-02-07,5247
Denmark,2022-02-08,4924
Denmark,2022-02-09,4633
Denmark,2022-02-10,4371
Denmark,2022-02-11,4081
Denmark,2022-02-12,3935
Denmark,2022-02-13,3825
Denmark,2022-02-14,3516
Denmark,2022-02-15,3220
Denmark,2022-02-16,2955
Denmark,2022-02-17,2754
Djibouti,2022-01-01,608
Djibouti,2022-01-02,608
Djibouti,2022-01-03,608
Djibouti,2022-01-04,608
Djibouti,2022-01-05,608
Djibouti,2022-01-06,608
Djibouti,2022-01-07,608
Djibouti,2022-01-08,608
Djibouti,2022-01-09,608
Djibouti,2022-01-10,608
Djibouti,2022-01-11,608
Djibouti,2022-01-12,608
Djibouti,2022-01-13,608
Djibouti,2022-01-14,608
Djibouti,2022-01-15,608
Djibouti,2022-01-16,608
Djibouti,2022-01-17,608
Djibouti,2022-01-18,602
Djibouti,2022-01-19,595
Djibouti,2022-01-20,588
Djibouti,2022-01-21,582
Djibouti,2022-01-22,575
Djibouti,2022-01-23,568
Djibouti,2022-01-24,567
Djibouti,2022-01-25,572
Djibouti,2022-01-26,577
Djibouti,2022-01-27,583
Djibouti,2022-01-28,588
Djibouti,2022-01-29,593
Djibouti,2022-01-30,530
Djibouti,2022-01-31,461
Djibouti,2022-02-01,393
Djibouti,2022-02-02,325
Djibouti,2022-02-03,256
Djibouti,2022-02-04,188
Djibouti,2022-02-05,120
Djibouti,2022-02-06,120
Djibouti,2022-02-17,
Dominica,2022-01-01,152
Dominica,2022-01-02,152
Dominica,2022-01-03,152
Dominica,2022-01-04,152
Dominica,2022-01-05,152
Dominica,2022-01-06,142
Dominica,2022-01-07,132
Dominica,2022-01-08,116
Dominica,2022-01-09,101
Dominica,2022-01-10,85
Dominica,2022-01-11,69
Dominica,2022-01-12,54
Dominica,2022-01-13,48
Dominica,2022-01-14,42
Dominica,2022-01-15,40
Dominica,2022-01-16,38
Dominica,2022-01-17,36
Dominica,2022-01-18,34
Dominica,2022-01-19,33
Dominica,2022-01-20,39
Dominica,2022-01-21,46
Dominica,2022-01-22,46
Dominica,2022-01-23,46
Dominica,2022-01-24,46
Dominica,2022-01-25,46
Dominica,2022-01-26,46
Dominica,2022-01-27,45
Dominica,2022-01-28,44
Dominica,2022-01-29,59
Dominica,2022-01-30,74
Dominica,2022-01-31,90
Dominica,2022-02-01,105
Dominica,2022-02-02,120
Dominica,2022-02-03,114
Dominica,2022-02-04,107
Dominica,2022-02-05,90
Dominica,2022-02-06,73
Dominica,2022-02-07,57
Dominica,2022-02-08,40
Dominica,2022-02-09,23
Dominica,2022-02-10,24
Dominica,2022-02-11,25
Dominica,2022-02-12,27
Dominica,2022-02-13,29
Dominica,2022-02-14,31
Dominica,2022-02-15,33
Dominica,2022-02-16,35
Dominica,2022-02-17,35
Dominica,2022-02-18,36
Dominican Republic,2022-01-01,7013
Dominican Republic,2022-01-02,6882
Dominican Republic,2022-01-03,9319
Dominican Republic,2022-01-04,11252
Dominican Republic,2022-01-05,12312
Dominican Republic,2022-01-06,14074
Dominican Republic,2022-01-07,16600
Dominican Republic,2022-01-08,17752
Dominican Republic,2022-01-09,18015
Dominican Republic,2022-01-10,16176
Dominican Republic,2022-01-11,15966
Dominican Republic,2022-01-12,16453
Dominican Republic,2022-01-13,17217
Dominican Republic,2022-01-14,17732
Dominican Republic,2022-01-15,17831
Dominican Republic,2022-01-16,17863
Dominican Republic,2022-01-17,20772
Dominican Republic,2022-01-18,21304
Dominican Republic,2022-01-19,22008
Dominican Republic,2022-01-20,22499
Dominican Republic,2022-01-21,19980
Dominican Republic,2022-01-22,19847
Dominican Republic,2022-01-23,20017
Dominican Republic,2022-01-24,17124
Dominican Republic,2022-01-25,18311
Dominican Republic,2022-01-26,20133
Dominican Republic,2022-01-27,22787
Dominican Republic,2022-01-28,30470
Dominican Republic,2022-01-29,32971
Dominican Republic,2022-01-30,34695
Dominican Republic,2022-01-31,41051
Dominican Republic,2022-02-01,41962
Dominican Republic,2022-02-02,42083
Dominican Republic,2022-02-03,39412
Dominican Republic,2022-02-04,34536
Dominican Republic,2022-02-05,32559
Dominican Republic,2022-02-06,30774
Dominican Republic,2022-02-07,26935
Dominican Republic,2022-02-08,23947
Dominican Republic,2022-02-09,20882
Dominican Republic,2022-02-10,19421
Dominican Republic,2022-02-11,18409
Dominican Republic,2022-02-12,17764
Dominican Republic,2022-02-13,17589
Dominican Republic,2022-02-14,17197
Dominican Republic,2022-02-15,17278
Dominican Republic,2022-02-16,17916
Dominican Republic,2022-02-17,17751
Dominican Republic,2022-02-18,16979
Dominican Republic,2022-02-19,16360
Ecuador,2022-01-01,51696
Ecuador,2022-01-02,51546
Ecuador,2022-01-03,50886
Ecuador,2022-01-04,51265
Ecuador,2022-01-05,55341
Ecuador,2022-01-06,63867
Ecuador,2022-01-07,80177
Ecuador,2022-01-08,86424
Ecuador,2022-01-09,90954
Ecuador,2022-01-10,98287
Ecuador,2022-01-11,102934
Ecuador,2022-01-12,106618
Ecuador,2022-01-13,108321
Ecuador,2022-01-14,109621
Ecuador,2022-01-15,110515
Ecuador,2022-01-16,110806
Ecuador,2022-01-17,108378
Ecuador,2022-01-18,103727
Ecuador,2022-01-19,96608
Ecuador,2022-01-20,90611
Ecuador,2022-01-21,85846
Ecuador,2022-01-22,85174
Ecuador,2022-01-23,82617
Ecuador,2022-01-24,75443
Ecuador,2022-01-25,69807
Ecuador,2022-01-26,65941
Ecuador,2022-01-27,62754
Ecuador,2022-01-28,59404
Ecuador,2022-01-29,57666
Ecuador,2022-01-30,57249
Ecuador,2022-01-31,56070
Ecuador,2022-02-01,55682
Ecuador,2022-02-02,56049
Ecuador,2022-02-03,56732
Ecuador,2022-02-04,57547
Ecuador,2022-02-05,57257
Ecuador,2022-02-06,58082
Ecuador,2022-02-07,60479
Ecuador,2022-02-08,62494
Ecuador,2022-02-09,64408
Ecuador,2022-02-10,66157
Ecuador,2022-02-11,67903
Ecuador,2022-02-12,68865
Ecuador,2022-02-13,69319
Ecuador,2022-02-14,69841
Ecuador,2022-02-15,71954
Ecuador,2022-02-16,75069
Egypt,2022-01-01,424464
Egypt,2022-01-02,424464
Egypt,2022-01-03,424464
Egypt,2022-01-04,424464
Egypt,2022-01-05,411966
Egypt,2022-01-06,399467
Egypt,2022-01-07,386968
Egypt,2022-01-08,374469
Egypt,2022-01-09,362579
Egypt,2022-01-10,350690
Egypt,2022-01-11,338800
Egypt,2022-01-12,339409
Egypt,2022-01-13,340018
Egypt,2022-01-14,340627
Egypt,2022-01-15,341236
Egypt,2022-01-16,330402
Egypt,2022-01-17,319569
Egypt,2022-01-18,308736
Egypt,2022-01-19,297903
Egypt,2022-01-20,287069
Egypt,2022-01-21,276236
Egypt,2022-01-22,266213
Egypt,2022-01-23,267024
Egypt,2022-01-24,267834
Egypt,2022-01-25,263787
Egypt,2022-01-26,259740
Egypt,2022-01-27,255693
Egypt,2022-01-28,251646
Egypt,2022-01-29,246789
Egypt,2022-01-30,241932
Egypt,2022-01-31,247261
Egypt,2022-02-01,257447
Egypt,2022-02-02,267634
Egypt,2022-02-03,277821
Egypt,2022-02-04,288007
Egypt,2022-02-05,298194
Egypt,2022-02-06,308380
Egypt,2022-02-07,288769
Egypt,2022-02-08,269158
Egypt,2022-02-09,249547
Egypt,2022-02-17,
El Salvador,2022-01-01,7707
El Salvador,2022-01-02,7379
El Salvador,2022-01-03,7051
El Salvador,2022-01-04,6723
El Salvador,2022-01-05,7702
El Salvador,2022-01-06,8682
El Salvador,2022-01-07,9990
El Salvador,2022-01-08,11298
El Salvador,2022-01-09,12606
El Salvador,2022-01-10,13914
El Salvador,2022-01-11,15221
El Salvador,2022-01-12,15221
El Salvador,2022-01-13,15221
El Salvador,2022-01-14,15221
El Salvador,2022-01-15,15221
El Salvador,2022-01-16,15221
El Salvador,2022-01-17,15221
El Salvador,2022-01-18,15221
El Salvador,2022-01-19,15221
El Salvador,2022-01-20,15221
El Salvador,2022-01-21,14068
El Salvador,2022-01-22,12914
El Salvador,2022-01-23,11761
El Salvador,2022-01-24,10607
El Salvador,2022-01-25,10304
El Salvador,2022-01-26,10331
El Salvador,2022-01-27,10358
El Salvador,2022-01-28,9884
El Salvador,2022-01-29,9411
El Salvador,2022-01-30,8938
El Salvador,2022-01-31,9295
El Salvador,2022-02-01,8802
El Salvador,2022-02-02,7979
El Salvador,2022-02-03,7157
El Salvador,2022-02-04,7988
El Salvador,2022-02-05,8818
El Salvador,2022-02-06,9649
El Salvador,2022-02-07,9649
El Salvador,2022-02-08,9649
El Salvador,2022-02-09,9649
El Salvador,2022-02-10,9649
El Salvador,2022-02-11,8734
El Salvador,2022-02-12,7819
El Salvador,2022-02-13,6903
El Salvador,2022-02-14,6743
El Salvador,2022-02-15,6583
England,2022-01-01,225087
England,2022-01-02,240334
England,2022-01-03,227860
England,2022-01-04,218730
England,2022-01-05,195445
England,2022-01-06,173288
England,2022-01-07,181342
England,2022-01-08,217699
England,2022-01-09,221128
England,2022-01-10,220651
England,2022-01-11,207160
England,2022-01-12,190949
England,2022-01-13,176128
England,2022-01-14,161871
England,2022-01-15,144365
England,2022-01-16,134444
England,2022-01-17,125443
England,2022-01-18,118387
England,2022-01-19,111755
England,2022-01-20,105979
England,2022-01-21,102163
England,2022-01-22,96872
England,2022-01-23,94221
England,2022-01-24,93363
England,2022-01-25,90675
England,2022-01-26,89676
England,2022-01-27,88437
England,2022-01-28,86681
England,2022-01-29,83760
England,2022-01-30,82715
England,2022-01-31,79613
England,2022-02-01,77461
England,2022-02-02,74745
England,2022-02-03,72319
England,2022-02-04,69450
England,2022-02-05,65460
England,2022-02-06,61966
England,2022-02-07,60726
England,2022-02-08,59506
England,2022-02-09,58260
England,2022-02-10,57234
England,2022-02-11,56533
England,2022-02-12,56772
England,2022-02-13,56235
England,2022-02-14,54998
England,2022-02-15,54050
England,2022-02-16,53739
England,2022-02-17,52757
England,2022-02-18,48481
England,2022-02-19,45738
Equatorial Guinea,2022-01-01,49
Equatorial Guinea,2022-01-02,49
Equatorial Guinea,2022-01-03,49
Equatorial Guinea,2022-01-04,49
Equatorial Guinea,2022-01-05,49
Equatorial Guinea,2022-01-06,49
Equatorial Guinea,2022-01-07,49
Equatorial Guinea,2022-01-08,49
Equatorial Guinea,2022-01-09,73
Equatorial Guinea,2022-01-10,97
Equatorial Guinea,2022-01-11,120
Equatorial Guinea,2022-01-12,144
Equatorial Guinea,2022-01-13,168
Equatorial Guinea,2022-01-14,192
Equatorial Guinea,2022-01-15,215
Equatorial Guinea,2022-01-16,215
Equatorial Guinea,2022-01-17,215
Equatorial Guinea,2022-01-18,215
Estonia,2022-01-01,3677
Estonia,2022-01-02,3776
Estonia,2022-01-03,3397
Estonia,2022-01-04,3109
Estonia,2022-01-05,3035
Estonia,2022-01-06,3262
Estonia,2022-01-07,4044
Estonia,2022-01-08,4388
Estonia,2022-01-09,4422
Estonia,2022-01-10,4497
Estonia,2022-01-11,4525
Estonia,2022-01-12,4539
Estonia,2022-01-13,4557
Estonia,2022-01-14,4605
Estonia,2022-01-15,4696
Estonia,2022-01-16,4665
Estonia,2022-01-17,4585
Estonia,2022-01-18,4431
Estonia,2022-01-19,4194
Estonia,2022-01-20,3983
Estonia,2022-01-21,3781
Estonia,2022-01-22,3616
Estonia,2022-01-23,3577
Estonia,2022-01-24,3462
Estonia,2022-01-25,3272
Estonia,2022-01-26,3110
Estonia,2022-01-27,2942
Estonia,2022-01-28,2753
Estonia,2022-01-29,2678
Estonia,2022-01-30,2691
Estonia,2022-01-31,2614
Estonia,2022-02-01,2494
Estonia,2022-02-02,2394
Estonia,2022-02-03,2226
Estonia,2022-02-04,2007
Estonia,2022-02-05,1914
Estonia,2022-02-06,1831
Estonia,2022-02-07,1704
Estonia,2022-02-08,1590
Estonia,2022-02-09,1478
Estonia,2022-02-10,1398
Estonia,2022-02-11,1337
Estonia,2022-02-12,1287
Estonia,2022-02-13,1289
Estonia,2022-02-14,1227
Estonia,2022-02-15,1173
Estonia,2022-02-16,1129
Estonia,2022-02-17,1090
Estonia,2022-02-18,1057
Estonia,2022-02-19,1070
Estonia,2022-02-20,1040
Eswatini,2022-01-01,722
Eswatini,2022-01-02,746
Eswatini,2022-01-03,769
Eswatini,2022-01-04,1154
Eswatini,2022-01-05,1515
Eswatini,2022-01-06,1711
Eswatini,2022-01-07,1907
Eswatini,2022-01-08,2103
Eswatini,2022-01-09,2041
Eswatini,2022-01-10,1979
Eswatini,2022-01-11,1926
Eswatini,2022-01-12,1873
Eswatini,2022-01-13,1985
Eswatini,2022-01-14,2146
Eswatini,2022-01-15,2307
Eswatini,2022-01-16,2726
Eswatini,2022-01-17,3145
Eswatini,2022-01-18,3197
Eswatini,2022-01-19,3250
Eswatini,2022-01-20,3302
Eswatini,2022-01-21,3305
Eswatini,2022-01-22,3308
Eswatini,2022-01-23,3311
Eswatini,2022-01-24,3021
Eswatini,2022-01-25,2728
Eswatini,2022-01-26,2521
Eswatini,2022-01-27,2314
Eswatini,2022-01-28,2107
Eswatini,2022-01-29,1900
Eswatini,2022-01-30,1694
Eswatini,2022-01-31,1780
Eswatini,2022-02-01,1867
Eswatini,2022-02-02,1736
Eswatini,2022-02-03,1605
Eswatini,2022-02-04,1474
Eswatini,2022-02-05,1343
Eswatini,2022-02-06,1211
Eswatini,2022-02-07,1080
Eswatini,2022-02-08,949
Eswatini,2022-02-09,949
Eswatini,2022-02-10,949
Eswatini,2022-02-11,949
Eswatini,2022-02-12,949
Eswatini,2022-02-17,
Ethiopia,2022-01-01,12044
Ethiopia,2022-01-02,11958
Ethiopia,2022-01-03,11147
Ethiopia,2022-01-04,8538
Ethiopia,2022-01-05,7417
Ethiopia,2022-01-06,5971
Ethiopia,2022-01-07,5711
Ethiopia,2022-01-08,5787
Ethiopia,2022-01-09,3014
Ethiopia,2022-01-10,1513
Ethiopia,2022-01-11,528
Ethiopia,2022-01-12,430
Ethiopia,2022-01-13,401
Ethiopia,2022-01-14,624
Ethiopia,2022-01-15,1166
Ethiopia,2022-01-16,1095
Ethiopia,2022-01-17,1023
Ethiopia,2022-01-18,1157
Ethiopia,2022-01-19,1272
Ethiopia,2022-01-20,1369
Ethiopia,2022-01-21,1289
Ethiopia,2022-01-22,789
Ethiopia,2022-01-23,900
Ethiopia,2022-01-24,1012
Ethiopia,2022-01-25,886
Ethiopia,2022-01-26,760
Ethiopia,2022-01-27,633
Ethiopia,2022-01-28,507
Ethiopia,2022-01-29,455
Ethiopia,2022-01-30,403
Ethiopia,2022-01-31,352
Ethiopia,2022-02-01,344
Ethiopia,2022-02-02,337
Ethiopia,2022-02-03,321
Ethiopia,2022-02-04,310
Ethiopia,2022-02-05,226
Ethiopia,2022-02-06,141
Ethiopia,2022-02-07,56
Ethiopia,2022-02-08,61
Ethiopia,2022-02-09,65
Ethiopia,2022-02-10,78
Ethiopia,2022-02-11,4303
Ethiopia,2022-02-12,8528
Ethiopia,2022-02-13,12752
Ethiopia,2022-02-14,16977
Ethiopia,2022-02-15,21194
Ethiopia,2022-02-16,140401
Ethiopia,2022-02-17,306785
Ethiopia,2022-02-18,490826
Ethiopia,2022-02-19,753282
Ethiopia,2022-02-20,938536
Europe,2022-01-01,2911770
Europe,2022-01-02,3201370
Europe,2022-01-03,3252941
Europe,2022-01-04,3209416
Europe,2022-01-05,3023659
Europe,2022-01-06,3036902
Europe,2022-01-07,3428648
Europe,2022-01-08,3790877
Europe,2022-01-09,3754646
Europe,2022-01-10,3818159
Europe,2022-01-11,3898839
Europe,2022-01-12,3986259
Europe,2022-01-13,4155032
Europe,2022-01-14,4083758
Europe,2022-01-15,3906217
Europe,2022-01-16,3965611
Europe,2022-01-17,3857554
Europe,2022-01-18,3740501
Europe,2022-01-19,3512969
Europe,2022-01-20,3322334
Europe,2022-01-21,3235863
Europe,2022-01-22,3147349
Europe,2022-01-23,3047553
Europe,2022-01-24,3030610
Europe,2022-01-25,2866344
Europe,2022-01-26,2853788
Europe,2022-01-27,2709914
Europe,2022-01-28,2660746
Europe,2022-01-29,2573976
Europe,2022-01-30,2620975
Europe,2022-01-31,2526267
Europe,2022-02-01,2456243
Europe,2022-02-02,2338363
Europe,2022-02-03,2269618
Europe,2022-02-04,2174005
Europe,2022-02-05,2076123
Europe,2022-02-06,1896291
Europe,2022-02-07,1789436
Europe,2022-02-08,1777722
Europe,2022-02-09,1737032
Europe,2022-02-10,1703313
Europe,2022-02-11,1659257
Europe,2022-02-12,1604198
Europe,2022-02-13,1513623
Europe,2022-02-14,1497293
Europe,2022-02-15,1403289
Europe,2022-02-16,1461971
Europe,2022-02-17,1592593
Europe,2022-02-18,1427253
Europe,2022-02-19,1300640
Europe,2022-02-20,1204102
European Union,2022-01-01,2042918
European Union,2022-01-02,2192770
European Union,2022-01-03,2285276
European Union,2022-01-04,2328523
European Union,2022-01-05,2408963
European Union,2022-01-06,2434190
European Union,2022-01-07,2778839
European Union,2022-01-08,3134394
European Union,2022-01-09,3151391
European Union,2022-01-10,3178619
European Union,2022-01-11,3175246
European Union,2022-01-12,3216215
European Union,2022-01-13,3286438
European Union,2022-01-14,3268022
European Union,2022-01-15,3098633
European Union,2022-01-16,3138242
European Union,2022-01-17,3056810
European Union,2022-01-18,2963268
European Union,2022-01-19,2824227
European Union,2022-01-20,2765946
European Union,2022-01-21,2639676
European Union,2022-01-22,2481023
European Union,2022-01-23,2423264
European Union,2022-01-24,2354439
European Union,2022-01-25,2297168
European Union,2022-01-26,2233832
European Union,2022-01-27,2098584
European Union,2022-01-28,2042686
European Union,2022-01-29,1973639
European Union,2022-01-30,1963234
European Union,2022-01-31,1910652
European Union,2022-02-01,1791928
European Union,2022-02-02,1717964
European Union,2022-02-03,1636127
European Union,2022-02-04,1575852
European Union,2022-02-05,1532808
European Union,2022-02-06,1439230
European Union,2022-02-07,1372244
European Union,2022-02-08,1332174
European Union,2022-02-09,1275916
European Union,2022-02-10,1228383
European Union,2022-02-11,1180219
European Union,2022-02-12,1129119
European Union,2022-02-13,1049284
European Union,2022-02-14,1002225
European Union,2022-02-15,963037
European Union,2022-02-16,953962
European Union,2022-02-17,902744
European Union,2022-02-18,799928
European Union,2022-02-19,714680
European Union,2022-02-20,656499
Faeroe Islands,2022-01-01,398
Faeroe Islands,2022-01-02,410
Faeroe Islands,2022-01-03,422
Faeroe Islands,2022-01-04,252
Faeroe Islands,2022-01-05,197
Faeroe Islands,2022-01-06,319
Faeroe Islands,2022-01-07,347
Faeroe Islands,2022-01-08,375
Faeroe Islands,2022-01-09,402
Faeroe Islands,2022-01-10,410
Faeroe Islands,2022-01-11,431
Faeroe Islands,2022-01-12,457
Faeroe Islands,2022-01-13,307
Faeroe Islands,2022-01-14,265
Faeroe Islands,2022-01-15,223
Faeroe Islands,2022-01-16,181
Faeroe Islands,2022-01-17,159
Faeroe Islands,2022-01-18,137
Faeroe Islands,2022-01-19,139
Faeroe Islands,2022-01-20,170
Faeroe Islands,2022-01-21,179
Faeroe Islands,2022-01-22,189
Faeroe Islands,2022-01-23,198
Faeroe Islands,2022-01-24,208
Faeroe Islands,2022-01-25,218
Faeroe Islands,2022-01-26,200
Faeroe Islands,2022-01-27,152
Faeroe Islands,2022-01-28,153
Faeroe Islands,2022-01-29,141
Faeroe Islands,2022-01-30,129
Faeroe Islands,2022-01-31,117
Faeroe Islands,2022-02-01,104
Faeroe Islands,2022-02-02,91
Faeroe Islands,2022-02-03,87
Faeroe Islands,2022-02-04,68
Faeroe Islands,2022-02-05,62
Faeroe Islands,2022-02-06,56
Faeroe Islands,2022-02-07,50
Faeroe Islands,2022-02-08,48
Faeroe Islands,2022-02-09,44
Faeroe Islands,2022-02-10,33
Faeroe Islands,2022-02-11,30
Faeroe Islands,2022-02-12,28
Faeroe Islands,2022-02-13,26
Faeroe Islands,2022-02-14,24
Faeroe Islands,2022-02-15,26
Faeroe Islands,2022-02-16,28
Faeroe Islands,2022-02-17,24
Faeroe Islands,2022-02-18,26
Fiji,2022-01-01,384
Fiji,2022-01-02,384
Fiji,2022-01-03,384
Fiji,2022-01-04,384
Fiji,2022-01-05,377
Fiji,2022-01-06,371
Fiji,2022-01-07,364
Fiji,2022-01-08,358
Fiji,2022-01-09,351
Fiji,2022-01-10,345
Fiji,2022-01-11,338
Fiji,2022-01-12,312
Fiji,2022-01-13,286
Fiji,2022-01-14,260
Fiji,2022-01-15,234
Fiji,2022-01-16,208
Fiji,2022-01-17,182
Fiji,2022-01-18,155
Fiji,2022-01-19,160
Fiji,2022-01-20,164
Fiji,2022-01-21,168
Fiji,2022-01-22,173
Fiji,2022-01-23,177
Fiji,2022-01-24,181
Fiji,2022-01-25,195
Fiji,2022-01-26,206
Fiji,2022-01-27,216
Fiji,2022-01-28,226
Fiji,2022-01-29,236
Fiji,2022-01-30,246
Fiji,2022-01-31,256
Fiji,2022-02-01,252
Fiji,2022-02-02,247
Fiji,2022-02-03,243
Fiji,2022-02-04,238
Fiji,2022-02-05,233
Fiji,2022-02-06,229
Fiji,2022-02-07,224
Fiji,2022-02-08,242
Fiji,2022-02-09,260
Fiji,2022-02-10,279
Fiji,2022-02-11,297
Fiji,2022-02-12,315
Fiji,2022-02-13,333
Fiji,2022-02-14,351
Finland,2022-01-01,38898
Finland,2022-01-02,38782
